"Group Name","Backend","Compressed Size (Level 3)","Compression Ratio (Level 3)","Compression Time (Level 3)","Run",,,,
"group","default",4031987,2.67858006486628,0.0402994155883789,402,,,,
"group1","threading",1280183,2.81209795787009,0.0144779682159424,403,,,,
"group2","threading",1290613,2.78937218205612,0.015352725982666,403,,,,
"group3","threading",1469494,2.44982286419679,0.0160126686096191,403,,,,
"group","default",4031987,2.67858006486628,0.0411615371704102,403,,,,
"group1","threading",1280183,2.81209795787009,0.0142567157745361,404,,,,
"group2","threading",1290613,2.78937218205612,0.0169825553894043,404,,,,
"group3","threading",1469494,2.44982286419679,0.0196022987365723,404,,,,
"group","default",4031987,2.67858006486628,0.0395717620849609,404,,,,
"group1","threading",1280183,2.81209795787009,0.0187242031097412,405,,,,
"group2","threading",1290613,2.78937218205612,0.0178406238555908,405,,,,
"group3","threading",1469494,2.44982286419679,0.0159206390380859,405,,,,
"group","default",4031987,2.67858006486628,0.0397613048553467,405,,,,
"group1","threading",1280183,2.81209795787009,0.0144686698913574,406,,,,
"group2","threading",1290613,2.78937218205612,0.0150086879730225,406,,,,
"group3","threading",1469494,2.44982286419679,0.0163700580596924,406,,,,
"group","default",4031987,2.67858006486628,0.039438009262085,406,,,,
"group1","threading",1280183,2.81209795787009,0.0138735771179199,407,,,,
"group2","threading",1290613,2.78937218205612,0.0197939872741699,407,,,,
"group3","threading",1469494,2.44982286419679,0.0238525867462158,407,,,,
"group","default",4031987,2.67858006486628,0.0396661758422852,407,,,,
"group1","threading",1280183,2.81209795787009,0.0143249034881592,408,,,,
"group2","threading",1290613,2.78937218205612,0.0153434276580811,408,,,,
"group3","threading",1469494,2.44982286419679,0.0186014175415039,408,,,,
"group","default",4031987,2.67858006486628,0.0388882160186768,408,,,,
"group1","threading",1280183,2.81209795787009,0.014401912689209,409,,,,
"group2","threading",1290613,2.78937218205612,0.0150628089904785,409,,,,
"group3","threading",1469494,2.44982286419679,0.0192515850067139,409,,,,
"group","default",4031987,2.67858006486628,0.0390841960906982,409,,,,
"group1","threading",1280183,2.81209795787009,0.0136432647705078,410,,,,
"group2","threading",1290613,2.78937218205612,0.0150637626647949,410,,,,
"group3","threading",1469494,2.44982286419679,0.0208976268768311,410,,,,
"group","default",4031987,2.67858006486628,0.0391159057617187,410,,,,
"group1","threading",1280183,2.81209795787009,0.0208597183227539,411,,,,
"group2","threading",1290613,2.78937218205612,0.0217328071594238,411,,,,
"group3","threading",1469494,2.44982286419679,0.0244796276092529,411,,,,
"group","default",4031987,2.67858006486628,0.0391285419464111,411,,,,
"group1","threading",1280183,2.81209795787009,0.017552375793457,412,,,,
"group2","threading",1290613,2.78937218205612,0.016481876373291,412,,,,
"group3","threading",1469494,2.44982286419679,0.015643835067749,412,,,,
"group","default",4031987,2.67858006486628,0.0379400253295898,412,,,,
"group1","threading",1280183,2.81209795787009,0.0190346240997314,413,,,,
"group2","threading",1290613,2.78937218205612,0.0144393444061279,413,,,,
"group3","threading",1469494,2.44982286419679,0.0159318447113037,413,,,,
"group","default",4031987,2.67858006486628,0.0385217666625977,413,,,,
"group1","threading",1280183,2.81209795787009,0.0140922069549561,414,,,,
"group2","threading",1290613,2.78937218205612,0.0148043632507324,414,,,,
"group3","threading",1469494,2.44982286419679,0.0157523155212402,414,,,,
"group","default",4031987,2.67858006486628,0.0400135517120361,414,,,,
"group1","threading",1280183,2.81209795787009,0.0144467353820801,415,,,,
"group2","threading",1290613,2.78937218205612,0.0174472332000732,415,,,,
"group3","threading",1469494,2.44982286419679,0.0166745185852051,415,,,,
"group","default",4031987,2.67858006486628,0.0409319400787354,415,,,,
"group1","threading",1280183,2.81209795787009,0.0152785778045654,416,,,,
"group2","threading",1290613,2.78937218205612,0.0163357257843018,416,,,,
"group3","threading",1469494,2.44982286419679,0.0174002647399902,416,,,,
"group","default",4031987,2.67858006486628,0.0392467975616455,416,,,,
"group1","threading",1280183,2.81209795787009,0.0180907249450684,417,,,,
"group2","threading",1290613,2.78937218205612,0.0221846103668213,417,,,,
"group3","threading",1469494,2.44982286419679,0.0163078308105469,417,,,,
"group","default",4031987,2.67858006486628,0.0393738746643066,417,,,,
"group1","threading",1280183,2.81209795787009,0.0150730609893799,418,,,,
"group2","threading",1290613,2.78937218205612,0.0183391571044922,418,,,,
"group3","threading",1469494,2.44982286419679,0.0156447887420654,418,,,,
"group","default",4031987,2.67858006486628,0.0397939682006836,418,,,,
"group1","threading",1280183,2.81209795787009,0.0155026912689209,419,,,,
"group2","threading",1290613,2.78937218205612,0.0147559642791748,419,,,,
"group3","threading",1469494,2.44982286419679,0.0162441730499268,419,,,,
"group","default",4031987,2.67858006486628,0.0393197536468506,419,,,,
"group1","threading",1280183,2.81209795787009,0.018064022064209,420,,,,
"group2","threading",1290613,2.78937218205612,0.020878791809082,420,,,,
"group3","threading",1469494,2.44982286419679,0.0160353183746338,420,,,,
"group","default",4031987,2.67858006486628,0.0394694805145264,420,,,,
"group1","threading",1280183,2.81209795787009,0.0157678127288818,421,,,,
"group2","threading",1290613,2.78937218205612,0.0147228240966797,421,,,,
"group3","threading",1469494,2.44982286419679,0.0168542861938477,421,,,,
"group","default",4031987,2.67858006486628,0.0394554138183594,421,,,,
"group1","threading",1280183,2.81209795787009,0.0139093399047852,422,,,,
"group2","threading",1290613,2.78937218205612,0.0157909393310547,422,,,,
"group3","threading",1469494,2.44982286419679,0.0162405967712402,422,,,,
"group","default",4031987,2.67858006486628,0.0405652523040772,422,,,,
"group1","threading",1280183,2.81209795787009,0.0179972648620605,423,,,,
"group2","threading",1290613,2.78937218205612,0.0192298889160156,423,,,,
"group3","threading",1469494,2.44982286419679,0.0172970294952393,423,,,,
"group","default",4031987,2.67858006486628,0.0394349098205566,423,,,,
"group1","threading",1280183,2.81209795787009,0.014108419418335,424,,,,
"group2","threading",1290613,2.78937218205612,0.014986515045166,424,,,,
"group3","threading",1469494,2.44982286419679,0.0162434577941895,424,,,,
"group","default",4031987,2.67858006486628,0.0408809185028076,424,,,,
"group1","threading",1280183,2.81209795787009,0.0196285247802734,425,,,,
"group2","threading",1290613,2.78937218205612,0.0220217704772949,425,,,,
"group3","threading",1469494,2.44982286419679,0.0160460472106934,425,,,,
"group","default",4031987,2.67858006486628,0.0391747951507568,425,,,,
"group1","threading",1280183,2.81209795787009,0.014214038848877,426,,,,
"group2","threading",1290613,2.78937218205612,0.0161778926849365,426,,,,
"group3","threading",1469494,2.44982286419679,0.0156331062316895,426,,,,
"group","default",4031987,2.67858006486628,0.0397608280181885,426,,,,
"group1","threading",1280183,2.81209795787009,0.0150165557861328,427,,,,
"group2","threading",1290613,2.78937218205612,0.0155408382415771,427,,,,
"group3","threading",1469494,2.44982286419679,0.0162334442138672,427,,,,
"group","default",4031987,2.67858006486628,0.0392346382141113,427,,,,
"group1","threading",1280183,2.81209795787009,0.0146722793579102,428,,,,
"group2","threading",1290613,2.78937218205612,0.0156791210174561,428,,,,
"group3","threading",1469494,2.44982286419679,0.0166530609130859,428,,,,
"group","default",4031987,2.67858006486628,0.0384659767150879,428,,,,
"group1","threading",1280183,2.81209795787009,0.0153439044952393,429,,,,
"group2","threading",1290613,2.78937218205612,0.0163264274597168,429,,,,
"group3","threading",1469494,2.44982286419679,0.0171835422515869,429,,,,
"group","default",4031987,2.67858006486628,0.0389668941497803,429,,,,
"group1","threading",1280183,2.81209795787009,0.0155618190765381,430,,,,
"group2","threading",1290613,2.78937218205612,0.0145225524902344,430,,,,
"group3","threading",1469494,2.44982286419679,0.0178573131561279,430,,,,
"group","default",4031987,2.67858006486628,0.0392529964447021,430,,,,
"group1","threading",1280183,2.81209795787009,0.0144524574279785,431,,,,
"group2","threading",1290613,2.78937218205612,0.0150563716888428,431,,,,
"group3","threading",1469494,2.44982286419679,0.0162839889526367,431,,,,
"group","default",4031987,2.67858006486628,0.039487361907959,431,,,,
"group1","threading",1280183,2.81209795787009,0.014401912689209,432,,,,
"group2","threading",1290613,2.78937218205612,0.0167229175567627,432,,,,
"group3","threading",1469494,2.44982286419679,0.0156302452087402,432,,,,
"group","default",4031987,2.67858006486628,0.0398628711700439,432,,,,
"group1","threading",1280183,2.81209795787009,0.0142507553100586,433,,,,
"group2","threading",1290613,2.78937218205612,0.0150458812713623,433,,,,
"group3","threading",1469494,2.44982286419679,0.0163760185241699,433,,,,
"group","default",4031987,2.67858006486628,0.0390691757202148,433,,,,
"group1","threading",1280183,2.81209795787009,0.015230655670166,434,,,,
"group2","threading",1290613,2.78937218205612,0.0158336162567139,434,,,,
"group3","threading",1469494,2.44982286419679,0.0175328254699707,434,,,,
"group","default",4031987,2.67858006486628,0.0391404628753662,434,,,,
"group1","threading",1280183,2.81209795787009,0.0145924091339111,435,,,,
"group2","threading",1290613,2.78937218205612,0.015751838684082,435,,,,
"group3","threading",1469494,2.44982286419679,0.0166726112365723,435,,,,
"group","default",4031987,2.67858006486628,0.0407323837280273,435,,,,
"group1","threading",1280183,2.81209795787009,0.0146160125732422,436,,,,
"group2","threading",1290613,2.78937218205612,0.0189485549926758,436,,,,
"group3","threading",1469494,2.44982286419679,0.0183486938476563,436,,,,
"group","default",4031987,2.67858006486628,0.0383703708648682,436,,,,
"group1","threading",1280183,2.81209795787009,0.0146572589874268,437,,,,
"group2","threading",1290613,2.78937218205612,0.0220463275909424,437,,,,
"group3","threading",1469494,2.44982286419679,0.0208976268768311,437,,,,
"group","default",4031987,2.67858006486628,0.0393273830413818,437,,,,
"group1","threading",1280183,2.81209795787009,0.01619553565979,438,,,,
"group2","threading",1290613,2.78937218205612,0.017141580581665,438,,,,
"group3","threading",1469494,2.44982286419679,0.0154731273651123,438,,,,
"group","default",4031987,2.67858006486628,0.0403614044189453,438,,,,
"group1","threading",1280183,2.81209795787009,0.0159995555877686,439,,,,
"group2","threading",1290613,2.78937218205612,0.0171618461608887,439,,,,
"group3","threading",1469494,2.44982286419679,0.0177762508392334,439,,,,
"group","default",4031987,2.67858006486628,0.0390951633453369,439,,,,
"group1","threading",1280183,2.81209795787009,0.0146021842956543,440,,,,
"group2","threading",1290613,2.78937218205612,0.0158724784851074,440,,,,
"group3","threading",1469494,2.44982286419679,0.0166053771972656,440,,,,
"group","default",4031987,2.67858006486628,0.04007887840271,440,,,,
"group1","threading",1280183,2.81209795787009,0.0155189037322998,441,,,,
"group2","threading",1290613,2.78937218205612,0.0140736103057861,441,,,,
"group3","threading",1469494,2.44982286419679,0.0183069705963135,441,,,,
"group","default",4031987,2.67858006486628,0.0401449203491211,441,,,,
"group1","threading",1280183,2.81209795787009,0.0160043239593506,442,,,,
"group2","threading",1290613,2.78937218205612,0.0186738967895508,442,,,,
"group3","threading",1469494,2.44982286419679,0.0198042392730713,442,,,,
"group","default",4031987,2.67858006486628,0.0402126312255859,442,,,,
"group1","threading",1280183,2.81209795787009,0.0187904834747314,443,,,,
"group2","threading",1290613,2.78937218205612,0.0193684101104736,443,,,,
"group3","threading",1469494,2.44982286419679,0.021594762802124,443,,,,
"group","default",4031987,2.67858006486628,0.0392420291900635,443,,,,
"group1","threading",1280183,2.81209795787009,0.0141825675964355,444,,,,
"group2","threading",1290613,2.78937218205612,0.0149133205413818,444,,,,
"group3","threading",1469494,2.44982286419679,0.015984058380127,444,,,,
"group","default",4031987,2.67858006486628,0.0385243892669678,444,,,,
"group1","threading",1280183,2.81209795787009,0.0144562721252441,445,,,,
"group2","threading",1290613,2.78937218205612,0.0150866508483887,445,,,,
"group3","threading",1469494,2.44982286419679,0.0157947540283203,445,,,,
"group","default",4031987,2.67858006486628,0.0391309261322021,445,,,,
"group1","threading",1280183,2.81209795787009,0.0146329402923584,446,,,,
"group2","threading",1290613,2.78937218205612,0.0162544250488281,446,,,,
"group3","threading",1469494,2.44982286419679,0.015681266784668,446,,,,
"group","default",4031987,2.67858006486628,0.0394654273986816,446,,,,
"group1","threading",1280183,2.81209795787009,0.01888108253479,447,,,,
"group2","threading",1290613,2.78937218205612,0.018125057220459,447,,,,
"group3","threading",1469494,2.44982286419679,0.0171213150024414,447,,,,
"group","default",4031987,2.67858006486628,0.0390510559082031,447,,,,
"group1","threading",1280183,2.81209795787009,0.0191736221313477,448,,,,
"group2","threading",1290613,2.78937218205612,0.0160648822784424,448,,,,
"group3","threading",1469494,2.44982286419679,0.0170614719390869,448,,,,
"group","default",4031987,2.67858006486628,0.0409295558929443,448,,,,
"group1","threading",1280183,2.81209795787009,0.0173015594482422,449,,,,
"group2","threading",1290613,2.78937218205612,0.0180158615112305,449,,,,
"group3","threading",1469494,2.44982286419679,0.0164299011230469,449,,,,
"group","default",4031987,2.67858006486628,0.0393764972686768,449,,,,
"group1","threading",1280183,2.81209795787009,0.014646053314209,450,,,,
"group2","threading",1290613,2.78937218205612,0.0206646919250488,450,,,,
"group3","threading",1469494,2.44982286419679,0.0219306945800781,450,,,,
"group","default",4031987,2.67858006486628,0.0396320819854736,450,,,,
"group1","threading",1280183,2.81209795787009,0.0178406238555908,451,,,,
"group2","threading",1290613,2.78937218205612,0.0161700248718262,451,,,,
"group3","threading",1469494,2.44982286419679,0.0167727470397949,451,,,,
"group","default",4031987,2.67858006486628,0.0391249656677246,451,,,,
"group1","threading",1280183,2.81209795787009,0.0199251174926758,452,,,,
"group2","threading",1290613,2.78937218205612,0.0209407806396484,452,,,,
"group3","threading",1469494,2.44982286419679,0.0175235271453857,452,,,,
"group","default",4031987,2.67858006486628,0.0396409034729004,452,,,,
"group1","threading",1280183,2.81209795787009,0.013819694519043,453,,,,
"group2","threading",1290613,2.78937218205612,0.015587329864502,453,,,,
"group3","threading",1469494,2.44982286419679,0.0161614418029785,453,,,,
"group","default",4031987,2.67858006486628,0.0390076637268066,453,,,,
"group1","threading",1280183,2.81209795787009,0.0204858779907227,454,,,,
"group2","threading",1290613,2.78937218205612,0.0194168090820313,454,,,,
"group3","threading",1469494,2.44982286419679,0.0161962509155273,454,,,,
"group","default",4031987,2.67858006486628,0.0394599437713623,454,,,,
"group1","threading",1280183,2.81209795787009,0.0150454044342041,455,,,,
"group2","threading",1290613,2.78937218205612,0.0159754753112793,455,,,,
"group3","threading",1469494,2.44982286419679,0.0166084766387939,455,,,,
"group","default",4031987,2.67858006486628,0.039900541305542,455,,,,
"group1","threading",1280183,2.81209795787009,0.0144743919372559,456,,,,
"group2","threading",1290613,2.78937218205612,0.0153660774230957,456,,,,
"group3","threading",1469494,2.44982286419679,0.0159811973571777,456,,,,
"group","default",4031987,2.67858006486628,0.0395951271057129,456,,,,
"group1","threading",1280183,2.81209795787009,0.0212116241455078,457,,,,
"group2","threading",1290613,2.78937218205612,0.0152020454406738,457,,,,
"group3","threading",1469494,2.44982286419679,0.0175905227661133,457,,,,
"group","default",4031987,2.67858006486628,0.0388596057891846,457,,,,
"group1","threading",1280183,2.81209795787009,0.015470027923584,458,,,,
"group2","threading",1290613,2.78937218205612,0.0165553092956543,458,,,,
"group3","threading",1469494,2.44982286419679,0.017552375793457,458,,,,
"group","default",4031987,2.67858006486628,0.0384492874145508,458,,,,
"group1","threading",1280183,2.81209795787009,0.0177741050720215,459,,,,
"group2","threading",1290613,2.78937218205612,0.0167388916015625,459,,,,
"group3","threading",1469494,2.44982286419679,0.0157885551452637,459,,,,
"group","default",4031987,2.67858006486628,0.0393180847167969,459,,,,
"group1","threading",1280183,2.81209795787009,0.0169785022735596,460,,,,
"group2","threading",1290613,2.78937218205612,0.0142142772674561,460,,,,
"group3","threading",1469494,2.44982286419679,0.0196607112884521,460,,,,
"group","default",4031987,2.67858006486628,0.0392611026763916,460,,,,
"group1","threading",1280183,2.81209795787009,0.0190598964691162,461,,,,
"group2","threading",1290613,2.78937218205612,0.0179438591003418,461,,,,
"group3","threading",1469494,2.44982286419679,0.0200719833374023,461,,,,
"group","default",4031987,2.67858006486628,0.0392980575561523,461,,,,
"group1","threading",1280183,2.81209795787009,0.0151090621948242,462,,,,
"group2","threading",1290613,2.78937218205612,0.0180656909942627,462,,,,
"group3","threading",1469494,2.44982286419679,0.017021656036377,462,,,,
"group","default",4031987,2.67858006486628,0.0399825572967529,462,,,,
"group1","threading",1280183,2.81209795787009,0.0148022174835205,463,,,,
"group2","threading",1290613,2.78937218205612,0.0154469013214111,463,,,,
"group3","threading",1469494,2.44982286419679,0.0163099765777588,463,,,,
"group","default",4031987,2.67858006486628,0.0389156341552734,463,,,,
"group1","threading",1280183,2.81209795787009,0.0146126747131348,464,,,,
"group2","threading",1290613,2.78937218205612,0.0152003765106201,464,,,,
"group3","threading",1469494,2.44982286419679,0.0163676738739014,464,,,,
"group","default",4031987,2.67858006486628,0.0392110347747803,464,,,,
"group1","threading",1280183,2.81209795787009,0.0168337821960449,465,,,,
"group2","threading",1290613,2.78937218205612,0.0222835540771484,465,,,,
"group3","threading",1469494,2.44982286419679,0.0229933261871338,465,,,,
"group","default",4031987,2.67858006486628,0.046043872833252,465,,,,
"group1","threading",1280183,2.81209795787009,0.0148172378540039,466,,,,
"group2","threading",1290613,2.78937218205612,0.0141365528106689,466,,,,
"group3","threading",1469494,2.44982286419679,0.0234460830688477,466,,,,
"group","default",4031987,2.67858006486628,0.0404725074768066,466,,,,
"group1","threading",1280183,2.81209795787009,0.017024040222168,467,,,,
"group2","threading",1290613,2.78937218205612,0.0148429870605469,467,,,,
"group3","threading",1469494,2.44982286419679,0.0157866477966309,467,,,,
"group","default",4031987,2.67858006486628,0.0385816097259521,467,,,,
"group1","threading",1280183,2.81209795787009,0.0144107341766357,468,,,,
"group2","threading",1290613,2.78937218205612,0.0149505138397217,468,,,,
"group3","threading",1469494,2.44982286419679,0.0162703990936279,468,,,,
"group","default",4031987,2.67858006486628,0.0394270420074463,468,,,,
"group1","threading",1280183,2.81209795787009,0.0149149894714355,469,,,,
"group2","threading",1290613,2.78937218205612,0.0159962177276611,469,,,,
"group3","threading",1469494,2.44982286419679,0.0170967578887939,469,,,,
"group","default",4031987,2.67858006486628,0.0388338565826416,469,,,,
"group1","threading",1280183,2.81209795787009,0.0180385112762451,470,,,,
"group2","threading",1290613,2.78937218205612,0.0191936492919922,470,,,,
"group3","threading",1469494,2.44982286419679,0.0216293334960937,470,,,,
"group","default",4031987,2.67858006486628,0.039635181427002,470,,,,
"group1","threading",1280183,2.81209795787009,0.0141432285308838,471,,,,
"group2","threading",1290613,2.78937218205612,0.0149848461151123,471,,,,
"group3","threading",1469494,2.44982286419679,0.0169980525970459,471,,,,
"group","default",4031987,2.67858006486628,0.0386981964111328,471,,,,
"group1","threading",1280183,2.81209795787009,0.0149571895599365,472,,,,
"group2","threading",1290613,2.78937218205612,0.0158436298370361,472,,,,
"group3","threading",1469494,2.44982286419679,0.0167112350463867,472,,,,
"group","default",4031987,2.67858006486628,0.039020299911499,472,,,,
"group1","threading",1280183,2.81209795787009,0.0185868740081787,473,,,,
"group2","threading",1290613,2.78937218205612,0.0227727890014648,473,,,,
"group3","threading",1469494,2.44982286419679,0.0163519382476807,473,,,,
"group","default",4031987,2.67858006486628,0.039233922958374,473,,,,
"group1","threading",1280183,2.81209795787009,0.0190606117248535,474,,,,
"group2","threading",1290613,2.78937218205612,0.0151047706604004,474,,,,
"group3","threading",1469494,2.44982286419679,0.0214500427246094,474,,,,
"group","default",4031987,2.67858006486628,0.0391161441802979,474,,,,
"group1","threading",1280183,2.81209795787009,0.0146863460540771,475,,,,
"group2","threading",1290613,2.78937218205612,0.0152988433837891,475,,,,
"group3","threading",1469494,2.44982286419679,0.0160293579101563,475,,,,
"group","default",4031987,2.67858006486628,0.0390067100524902,475,,,,
"group1","threading",1280183,2.81209795787009,0.015033483505249,476,,,,
"group2","threading",1290613,2.78937218205612,0.0142433643341064,476,,,,
"group3","threading",1469494,2.44982286419679,0.0161879062652588,476,,,,
"group","default",4031987,2.67858006486628,0.0395426750183105,476,,,,
"group1","threading",1280183,2.81209795787009,0.0172498226165771,477,,,,
"group2","threading",1290613,2.78937218205612,0.0183401107788086,477,,,,
"group3","threading",1469494,2.44982286419679,0.0189208984375,477,,,,
"group","default",4031987,2.67858006486628,0.0403482913970947,477,,,,
"group1","threading",1280183,2.81209795787009,0.0155224800109863,478,,,,
"group2","threading",1290613,2.78937218205612,0.0161845684051514,478,,,,
"group3","threading",1469494,2.44982286419679,0.016676664352417,478,,,,
"group","default",4031987,2.67858006486628,0.0404849052429199,478,,,,
"group1","threading",1280183,2.81209795787009,0.016667366027832,479,,,,
"group2","threading",1290613,2.78937218205612,0.0156221389770508,479,,,,
"group3","threading",1469494,2.44982286419679,0.0176525115966797,479,,,,
"group","default",4031987,2.67858006486628,0.0388147830963135,479,,,,
"group1","threading",1280183,2.81209795787009,0.0149993896484375,480,,,,
"group2","threading",1290613,2.78937218205612,0.0209500789642334,480,,,,
"group3","threading",1469494,2.44982286419679,0.0164024829864502,480,,,,
"group","default",4031987,2.67858006486628,0.0392265319824219,480,,,,
"group1","threading",1280183,2.81209795787009,0.0146253108978271,481,,,,
"group2","threading",1290613,2.78937218205612,0.0152895450592041,481,,,,
"group3","threading",1469494,2.44982286419679,0.0170669555664063,481,,,,
"group","default",4031987,2.67858006486628,0.0397896766662598,481,,,,
"group1","threading",1280183,2.81209795787009,0.0194764137268066,482,,,,
"group2","threading",1290613,2.78937218205612,0.0201239585876465,482,,,,
"group3","threading",1469494,2.44982286419679,0.015920877456665,482,,,,
"group","default",4031987,2.67858006486628,0.0411324501037598,482,,,,
"group1","threading",1280183,2.81209795787009,0.015275239944458,483,,,,
"group2","threading",1290613,2.78937218205612,0.0146472454071045,483,,,,
"group3","threading",1469494,2.44982286419679,0.016301155090332,483,,,,
"group","default",4031987,2.67858006486628,0.0393962860107422,483,,,,
"group1","threading",1280183,2.81209795787009,0.0217764377593994,484,,,,
"group2","threading",1290613,2.78937218205612,0.0207479000091553,484,,,,
"group3","threading",1469494,2.44982286419679,0.0191032886505127,484,,,,
"group","default",4031987,2.67858006486628,0.0403244495391846,484,,,,
"group1","threading",1280183,2.81209795787009,0.0140469074249268,485,,,,
"group2","threading",1290613,2.78937218205612,0.0148677825927734,485,,,,
"group3","threading",1469494,2.44982286419679,0.0155632495880127,485,,,,
"group","default",4031987,2.67858006486628,0.0398049354553223,485,,,,
"group1","threading",1280183,2.81209795787009,0.0198013782501221,486,,,,
"group2","threading",1290613,2.78937218205612,0.0206856727600098,486,,,,
"group3","threading",1469494,2.44982286419679,0.0157291889190674,486,,,,
"group","default",4031987,2.67858006486628,0.0392012596130371,486,,,,
"group1","threading",1280183,2.81209795787009,0.0146236419677734,487,,,,
"group2","threading",1290613,2.78937218205612,0.0152959823608398,487,,,,
"group3","threading",1469494,2.44982286419679,0.016690731048584,487,,,,
"group","default",4031987,2.67858006486628,0.0385963916778564,487,,,,
"group1","threading",1280183,2.81209795787009,0.0151839256286621,488,,,,
"group2","threading",1290613,2.78937218205612,0.0157532691955566,488,,,,
"group3","threading",1469494,2.44982286419679,0.0187077522277832,488,,,,
"group","default",4031987,2.67858006486628,0.0394022464752197,488,,,,
"group1","threading",1280183,2.81209795787009,0.015986442565918,489,,,,
"group2","threading",1290613,2.78937218205612,0.0143287181854248,489,,,,
"group3","threading",1469494,2.44982286419679,0.0187802314758301,489,,,,
"group","default",4031987,2.67858006486628,0.0416004657745361,489,,,,
"group1","threading",1280183,2.81209795787009,0.0155396461486816,490,,,,
"group2","threading",1290613,2.78937218205612,0.0149714946746826,490,,,,
"group3","threading",1469494,2.44982286419679,0.0165371894836426,490,,,,
"group","default",4031987,2.67858006486628,0.038992166519165,490,,,,
"group1","threading",1280183,2.81209795787009,0.0153639316558838,491,,,,
"group2","threading",1290613,2.78937218205612,0.0162413120269775,491,,,,
"group3","threading",1469494,2.44982286419679,0.0170397758483887,491,,,,
"group","default",4031987,2.67858006486628,0.0391838550567627,491,,,,
"group1","threading",1280183,2.81209795787009,0.0146052837371826,492,,,,
"group2","threading",1290613,2.78937218205612,0.0155551433563232,492,,,,
"group3","threading",1469494,2.44982286419679,0.0166139602661133,492,,,,
"group","default",4031987,2.67858006486628,0.0405089855194092,492,,,,
"group1","threading",1280183,2.81209795787009,0.0189871788024902,493,,,,
"group2","threading",1290613,2.78937218205612,0.0179831981658936,493,,,,
"group3","threading",1469494,2.44982286419679,0.016282320022583,493,,,,
"group","default",4031987,2.67858006486628,0.0401287078857422,493,,,,
"group1","threading",1280183,2.81209795787009,0.0150449275970459,494,,,,
"group2","threading",1290613,2.78937218205612,0.0172493457794189,494,,,,
"group3","threading",1469494,2.44982286419679,0.0157725811004639,494,,,,
"group","default",4031987,2.67858006486628,0.0419101715087891,494,,,,
"group1","threading",1280183,2.81209795787009,0.0179550647735596,495,,,,
"group2","threading",1290613,2.78937218205612,0.0139350891113281,495,,,,
"group3","threading",1469494,2.44982286419679,0.016218900680542,495,,,,
"group","default",4031987,2.67858006486628,0.0393903255462646,495,,,,
"group1","threading",1280183,2.81209795787009,0.0196259021759033,496,,,,
"group2","threading",1290613,2.78937218205612,0.0185329914093018,496,,,,
"group3","threading",1469494,2.44982286419679,0.0175862312316895,496,,,,
"group","default",4031987,2.67858006486628,0.0399861335754395,496,,,,
"group1","threading",1280183,2.81209795787009,0.0218167304992676,497,,,,
"group2","threading",1290613,2.78937218205612,0.0228629112243652,497,,,,
"group3","threading",1469494,2.44982286419679,0.0184915065765381,497,,,,
"group","default",4031987,2.67858006486628,0.0403511524200439,497,,,,
"group1","threading",1280183,2.81209795787009,0.015357494354248,498,,,,
"group2","threading",1290613,2.78937218205612,0.0168137550354004,498,,,,
"group3","threading",1469494,2.44982286419679,0.0159022808074951,498,,,,
"group","default",4031987,2.67858006486628,0.0404994487762451,498,,,,
"group1","threading",1280183,2.81209795787009,0.0135416984558105,499,,,,
"group2","threading",1290613,2.78937218205612,0.020808219909668,499,,,,
"group3","threading",1469494,2.44982286419679,0.0177481174468994,499,,,,
"group","default",4031987,2.67858006486628,0.0392589569091797,499,,,,
"group1","threading",1280183,2.81209795787009,0.0147476196289063,500,,,,
"group2","threading",1290613,2.78937218205612,0.0155947208404541,500,,,,
"group3","threading",1469494,2.44982286419679,0.0165483951568604,500,,,,
"group","default",4031987,2.67858006486628,0.0408494472503662,500,,,,
"group1","threading",1280183,2.81209795787009,0.0137889385223389,501,,,,
"group2","threading",1290613,2.78937218205612,0.0159633159637451,501,,,,
"group3","threading",1469494,2.44982286419679,0.0177159309387207,501,,,,
"group","default",4031987,2.67858006486628,0.0392603874206543,501,,,,
"group1","threading",1280183,2.81209795787009,0.0167713165283203,502,,,,
"group2","threading",1290613,2.78937218205612,0.0161445140838623,502,,,,
"group3","threading",1469494,2.44982286419679,0.0178899765014648,502,,,,
"group","default",4031987,2.67858006486628,0.0407209396362305,502,,,,
"group1","threading",1280183,2.81209795787009,0.0167899131774902,503,,,,
"group2","threading",1290613,2.78937218205612,0.0148537158966064,503,,,,
"group3","threading",1469494,2.44982286419679,0.0159647464752197,503,,,,
"group","default",4031987,2.67858006486628,0.040116548538208,503,,,,
"group1","threading",1280183,2.81209795787009,0.0173149108886719,504,,,,
"group2","threading",1290613,2.78937218205612,0.0163178443908691,504,,,,
"group3","threading",1469494,2.44982286419679,0.0183568000793457,504,,,,
"group","default",4031987,2.67858006486628,0.0403816699981689,504,,,,
"group1","threading",1280183,2.81209795787009,0.0145525932312012,505,,,,
"group2","threading",1290613,2.78937218205612,0.015606164932251,505,,,,
"group3","threading",1469494,2.44982286419679,0.0166358947753906,505,,,,
"group","default",4031987,2.67858006486628,0.0391421318054199,505,,,,
"group1","threading",1280183,2.81209795787009,0.014662504196167,506,,,,
"group2","threading",1290613,2.78937218205612,0.0152654647827148,506,,,,
"group3","threading",1469494,2.44982286419679,0.0163874626159668,506,,,,
"group","default",4031987,2.67858006486628,0.0408980846405029,506,,,,
