Group Name,Backend,Compressed Size (Level 3),Compression Ratio (Level 3),Compression Time (Level 3),Run
group2,loky,1290613,2.7893721820561237,0.0161285400390625,118
group3,loky,1469494,2.4498228641967916,0.014583826065063477,118
group,default,4031987,2.6785800648662805,0.04085063934326172,118
group1,loky,1280183,2.8120979578700855,0.01598978042602539,119
group2,loky,1290613,2.7893721820561237,0.013318538665771484,119
group3,loky,1469494,2.4498228641967916,0.0156252384185791,119
group,default,4031987,2.6785800648662805,0.041144371032714844,119
group1,loky,1280183,2.8120979578700855,0.013306856155395508,120
group2,loky,1290613,2.7893721820561237,0.013741493225097656,120
group3,loky,1469494,2.4498228641967916,0.014860868453979492,120
group,default,4031987,2.6785800648662805,0.043637990951538086,120
group1,loky,1280183,2.8120979578700855,0.013586759567260742,121
group2,loky,1290613,2.7893721820561237,0.013412237167358398,121
group3,loky,1469494,2.4498228641967916,0.01513361930847168,121
group,default,4031987,2.6785800648662805,0.04067492485046387,121
group1,loky,1280183,2.8120979578700855,0.013727903366088867,122
group2,loky,1290613,2.7893721820561237,0.013407468795776367,122
group3,loky,1469494,2.4498228641967916,0.015673160552978516,122
group,default,4031987,2.6785800648662805,0.04238319396972656,122
group1,loky,1280183,2.8120979578700855,0.015772342681884766,123
group2,loky,1290613,2.7893721820561237,0.013262271881103516,123
group3,loky,1469494,2.4498228641967916,0.021170616149902344,123
group,default,4031987,2.6785800648662805,0.040238380432128906,123
group1,loky,1280183,2.8120979578700855,0.014566183090209961,124
group2,loky,1290613,2.7893721820561237,0.014411211013793945,124
group3,loky,1469494,2.4498228641967916,0.014816522598266602,124
group,default,4031987,2.6785800648662805,0.04207158088684082,124
group1,loky,1280183,2.8120979578700855,0.013651847839355469,125
group2,loky,1290613,2.7893721820561237,0.013624429702758789,125
group3,loky,1469494,2.4498228641967916,0.01515960693359375,125
group,default,4031987,2.6785800648662805,0.04057717323303223,125
group1,loky,1280183,2.8120979578700855,0.019572973251342773,126
group2,loky,1290613,2.7893721820561237,0.013265848159790039,126
group3,loky,1469494,2.4498228641967916,0.014656782150268555,126
group,default,4031987,2.6785800648662805,0.04180002212524414,126
group1,loky,1280183,2.8120979578700855,0.013950347900390625,127
group2,loky,1290613,2.7893721820561237,0.013485193252563477,127
group3,loky,1469494,2.4498228641967916,0.01488637924194336,127
group,default,4031987,2.6785800648662805,0.041101694107055664,127
group1,loky,1280183,2.8120979578700855,0.013725996017456055,128
group2,loky,1290613,2.7893721820561237,0.013452291488647461,128
group3,loky,1469494,2.4498228641967916,0.014857769012451172,128
group,default,4031987,2.6785800648662805,0.04116249084472656,128
group1,loky,1280183,2.8120979578700855,0.013421297073364258,129
group2,loky,1290613,2.7893721820561237,0.013306140899658203,129
group3,loky,1469494,2.4498228641967916,0.014898538589477539,129
group,default,4031987,2.6785800648662805,0.04059481620788574,129
group1,loky,1280183,2.8120979578700855,0.014191865921020508,130
group2,loky,1290613,2.7893721820561237,0.013422966003417969,130
group3,loky,1469494,2.4498228641967916,0.015561103820800781,130
group,default,4031987,2.6785800648662805,0.040930747985839844,130
group1,loky,1280183,2.8120979578700855,0.019069671630859375,131
group2,loky,1290613,2.7893721820561237,0.01330256462097168,131
group3,loky,1469494,2.4498228641967916,0.021584272384643555,131
group,default,4031987,2.6785800648662805,0.042320966720581055,131
group1,loky,1280183,2.8120979578700855,0.01364898681640625,132
group2,loky,1290613,2.7893721820561237,0.013206005096435547,132
group3,loky,1469494,2.4498228641967916,0.01470637321472168,132
group,default,4031987,2.6785800648662805,0.04154014587402344,132
group1,loky,1280183,2.8120979578700855,0.013625383377075195,133
group2,loky,1290613,2.7893721820561237,0.013319730758666992,133
group3,loky,1469494,2.4498228641967916,0.014836311340332031,133
group,default,4031987,2.6785800648662805,0.04369163513183594,133
group1,loky,1280183,2.8120979578700855,0.013339757919311523,134
group2,loky,1290613,2.7893721820561237,0.013296365737915039,134
group3,loky,1469494,2.4498228641967916,0.015100479125976562,134
group,default,4031987,2.6785800648662805,0.041115522384643555,134
group1,loky,1280183,2.8120979578700855,0.01594066619873047,135
group2,loky,1290613,2.7893721820561237,0.013303756713867188,135
group3,loky,1469494,2.4498228641967916,0.019045352935791016,135
group,default,4031987,2.6785800648662805,0.04045510292053223,135
group1,loky,1280183,2.8120979578700855,0.019171476364135742,136
group2,loky,1290613,2.7893721820561237,0.01695537567138672,136
group3,loky,1469494,2.4498228641967916,0.01668238639831543,136
group,default,4031987,2.6785800648662805,0.04413104057312012,136
group1,loky,1280183,2.8120979578700855,0.020254135131835938,137
group2,loky,1290613,2.7893721820561237,0.017101049423217773,137
group3,loky,1469494,2.4498228641967916,0.022526264190673828,137
group,default,4031987,2.6785800648662805,0.04191231727600098,137
group1,loky,1280183,2.8120979578700855,0.015026569366455078,138
group2,loky,1290613,2.7893721820561237,0.015295982360839844,138
group3,loky,1469494,2.4498228641967916,0.014730215072631836,138
group,default,4031987,2.6785800648662805,0.04165029525756836,138
group1,loky,1280183,2.8120979578700855,0.017091035842895508,139
group2,loky,1290613,2.7893721820561237,0.01520085334777832,139
group3,loky,1469494,2.4498228641967916,0.016143798828125,139
group,default,4031987,2.6785800648662805,0.04089689254760742,139
group1,loky,1280183,2.8120979578700855,0.014141082763671875,140
group2,loky,1290613,2.7893721820561237,0.01538705825805664,140
group3,loky,1469494,2.4498228641967916,0.014849662780761719,140
group,default,4031987,2.6785800648662805,0.04093623161315918,140
group1,loky,1280183,2.8120979578700855,0.013420581817626953,141
group2,loky,1290613,2.7893721820561237,0.016235828399658203,141
group3,loky,1469494,2.4498228641967916,0.014745473861694336,141
group,default,4031987,2.6785800648662805,0.04120826721191406,141
group1,loky,1280183,2.8120979578700855,0.012980222702026367,142
group2,loky,1290613,2.7893721820561237,0.014013528823852539,142
group3,loky,1469494,2.4498228641967916,0.014834880828857422,142
group,default,4031987,2.6785800648662805,0.0420534610748291,142
group1,loky,1280183,2.8120979578700855,0.015631914138793945,143
group2,loky,1290613,2.7893721820561237,0.014875173568725586,143
group3,loky,1469494,2.4498228641967916,0.01471853256225586,143
group,default,4031987,2.6785800648662805,0.04016590118408203,143
group1,loky,1280183,2.8120979578700855,0.017582416534423828,144
group2,loky,1290613,2.7893721820561237,0.014721393585205078,144
group3,loky,1469494,2.4498228641967916,0.014721870422363281,144
group,default,4031987,2.6785800648662805,0.04091978073120117,144
group1,loky,1280183,2.8120979578700855,0.013889312744140625,145
group2,loky,1290613,2.7893721820561237,0.01349186897277832,145
group3,loky,1469494,2.4498228641967916,0.014580726623535156,145
group,default,4031987,2.6785800648662805,0.04070329666137695,145
group1,loky,1280183,2.8120979578700855,0.012971162796020508,146
group2,loky,1290613,2.7893721820561237,0.014615058898925781,146
group3,loky,1469494,2.4498228641967916,0.015720605850219727,146
group,default,4031987,2.6785800648662805,0.040177345275878906,146
group1,loky,1280183,2.8120979578700855,0.013868093490600586,147
group2,loky,1290613,2.7893721820561237,0.013571977615356445,147
group3,loky,1469494,2.4498228641967916,0.020852327346801758,147
group,default,4031987,2.6785800648662805,0.04389452934265137,147
group1,loky,1280183,2.8120979578700855,0.01848316192626953,148
group2,loky,1290613,2.7893721820561237,0.013302087783813477,148
group3,loky,1469494,2.4498228641967916,0.01450657844543457,148
group,default,4031987,2.6785800648662805,0.04127335548400879,148
group1,loky,1280183,2.8120979578700855,0.014081716537475586,149
group2,loky,1290613,2.7893721820561237,0.015465497970581055,149
group3,loky,1469494,2.4498228641967916,0.015011072158813477,149
group,default,4031987,2.6785800648662805,0.0407254695892334,149
group1,loky,1280183,2.8120979578700855,0.015219926834106445,150
group2,loky,1290613,2.7893721820561237,0.013227224349975586,150
group3,loky,1469494,2.4498228641967916,0.014824151992797852,150
group,default,4031987,2.6785800648662805,0.040378570556640625,150
group1,loky,1280183,2.8120979578700855,0.013516664505004883,151
group2,loky,1290613,2.7893721820561237,0.013280153274536133,151
group3,loky,1469494,2.4498228641967916,0.015665054321289062,151
group,default,4031987,2.6785800648662805,0.04007148742675781,151
group1,loky,1280183,2.8120979578700855,0.01533818244934082,152
group2,loky,1290613,2.7893721820561237,0.013279914855957031,152
group3,loky,1469494,2.4498228641967916,0.015767812728881836,152
group,default,4031987,2.6785800648662805,0.04055905342102051,152
group1,loky,1280183,2.8120979578700855,0.015601873397827148,153
group2,loky,1290613,2.7893721820561237,0.013279914855957031,153
group3,loky,1469494,2.4498228641967916,0.01767706871032715,153
group,default,4031987,2.6785800648662805,0.040212154388427734,153
group1,loky,1280183,2.8120979578700855,0.014161348342895508,154
group2,loky,1290613,2.7893721820561237,0.01370382308959961,154
group3,loky,1469494,2.4498228641967916,0.014755010604858398,154
group,default,4031987,2.6785800648662805,0.040891408920288086,154
group1,loky,1280183,2.8120979578700855,0.01398468017578125,155
group2,loky,1290613,2.7893721820561237,0.01366734504699707,155
group3,loky,1469494,2.4498228641967916,0.014789581298828125,155
group,default,4031987,2.6785800648662805,0.04042530059814453,155
group1,loky,1280183,2.8120979578700855,0.01363825798034668,156
group2,loky,1290613,2.7893721820561237,0.014513731002807617,156
group3,loky,1469494,2.4498228641967916,0.014749288558959961,156
group,default,4031987,2.6785800648662805,0.04021787643432617,156
group1,loky,1280183,2.8120979578700855,0.013607978820800781,157
group2,loky,1290613,2.7893721820561237,0.013507366180419922,157
group3,loky,1469494,2.4498228641967916,0.014870882034301758,157
group,default,4031987,2.6785800648662805,0.0402681827545166,157
group1,loky,1280183,2.8120979578700855,0.014255523681640625,158
group2,loky,1290613,2.7893721820561237,0.013338088989257812,158
group3,loky,1469494,2.4498228641967916,0.018890380859375,158
group,default,4031987,2.6785800648662805,0.04330325126647949,158
group1,loky,1280183,2.8120979578700855,0.013458251953125,159
group2,loky,1290613,2.7893721820561237,0.013453245162963867,159
group3,loky,1469494,2.4498228641967916,0.0161135196685791,159
group,default,4031987,2.6785800648662805,0.04073691368103027,159
group1,loky,1280183,2.8120979578700855,0.01393747329711914,160
group2,loky,1290613,2.7893721820561237,0.014219522476196289,160
group3,loky,1469494,2.4498228641967916,0.01475214958190918,160
group,default,4031987,2.6785800648662805,0.04067850112915039,160
group1,loky,1280183,2.8120979578700855,0.01626896858215332,161
group2,loky,1290613,2.7893721820561237,0.014445304870605469,161
group3,loky,1469494,2.4498228641967916,0.014901876449584961,161
group,default,4031987,2.6785800648662805,0.03996872901916504,161
group1,loky,1280183,2.8120979578700855,0.014287948608398438,162
group2,loky,1290613,2.7893721820561237,0.014000415802001953,162
group3,loky,1469494,2.4498228641967916,0.015261173248291016,162
group,default,4031987,2.6785800648662805,0.04060697555541992,162
group1,loky,1280183,2.8120979578700855,0.01358485221862793,163
group2,loky,1290613,2.7893721820561237,0.01396322250366211,163
group3,loky,1469494,2.4498228641967916,0.014881372451782227,163
group,default,4031987,2.6785800648662805,0.04076123237609863,163
group1,loky,1280183,2.8120979578700855,0.013020992279052734,164
group2,loky,1290613,2.7893721820561237,0.015194416046142578,164
group3,loky,1469494,2.4498228641967916,0.01477503776550293,164
group,default,4031987,2.6785800648662805,0.03990960121154785,164
group1,loky,1280183,2.8120979578700855,0.013797521591186523,165
group2,loky,1290613,2.7893721820561237,0.014800786972045898,165
group3,loky,1469494,2.4498228641967916,0.014878273010253906,165
group,default,4031987,2.6785800648662805,0.0413970947265625,165
group1,loky,1280183,2.8120979578700855,0.013928651809692383,166
group2,loky,1290613,2.7893721820561237,0.01325225830078125,166
group3,loky,1469494,2.4498228641967916,0.014629840850830078,166
group,default,4031987,2.6785800648662805,0.044133663177490234,166
group1,loky,1280183,2.8120979578700855,0.014330148696899414,167
group2,loky,1290613,2.7893721820561237,0.013423919677734375,167
group3,loky,1469494,2.4498228641967916,0.014884710311889648,167
group,default,4031987,2.6785800648662805,0.042177677154541016,167
group1,loky,1280183,2.8120979578700855,0.01327204704284668,168
group2,loky,1290613,2.7893721820561237,0.014595746994018555,168
group3,loky,1469494,2.4498228641967916,0.01489567756652832,168
group,default,4031987,2.6785800648662805,0.04071545600891113,168
group1,loky,1280183,2.8120979578700855,0.014597654342651367,169
group2,loky,1290613,2.7893721820561237,0.01350259780883789,169
group3,loky,1469494,2.4498228641967916,0.014787673950195312,169
group,default,4031987,2.6785800648662805,0.041509389877319336,169
group1,loky,1280183,2.8120979578700855,0.013704776763916016,170
group2,loky,1290613,2.7893721820561237,0.01328587532043457,170
group3,loky,1469494,2.4498228641967916,0.014649391174316406,170
group,default,4031987,2.6785800648662805,0.04123234748840332,170
group1,loky,1280183,2.8120979578700855,0.0137481689453125,171
group2,loky,1290613,2.7893721820561237,0.013542413711547852,171
group3,loky,1469494,2.4498228641967916,0.018584728240966797,171
group,default,4031987,2.6785800648662805,0.04197883605957031,171
group1,loky,1280183,2.8120979578700855,0.013354063034057617,172
group2,loky,1290613,2.7893721820561237,0.013968706130981445,172
group3,loky,1469494,2.4498228641967916,0.014857769012451172,172
group,default,4031987,2.6785800648662805,0.04025387763977051,172
group1,loky,1280183,2.8120979578700855,0.013386011123657227,173
group2,loky,1290613,2.7893721820561237,0.01355886459350586,173
group3,loky,1469494,2.4498228641967916,0.014887094497680664,173
group,default,4031987,2.6785800648662805,0.04037213325500488,173
group1,loky,1280183,2.8120979578700855,0.013964176177978516,174
group2,loky,1290613,2.7893721820561237,0.014976263046264648,174
group3,loky,1469494,2.4498228641967916,0.015001058578491211,174
group,default,4031987,2.6785800648662805,0.03977012634277344,174
group1,loky,1280183,2.8120979578700855,0.013610124588012695,175
group2,loky,1290613,2.7893721820561237,0.013900518417358398,175
group3,loky,1469494,2.4498228641967916,0.015385866165161133,175
group,default,4031987,2.6785800648662805,0.04142308235168457,175
group1,loky,1280183,2.8120979578700855,0.019068002700805664,176
group2,loky,1290613,2.7893721820561237,0.019257783889770508,176
group3,loky,1469494,2.4498228641967916,0.014529228210449219,176
group,default,4031987,2.6785800648662805,0.04078316688537598,176
group1,loky,1280183,2.8120979578700855,0.013617992401123047,177
group2,loky,1290613,2.7893721820561237,0.014661788940429688,177
group3,loky,1469494,2.4498228641967916,0.015787363052368164,177
group,default,4031987,2.6785800648662805,0.040251970291137695,177
