dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed bz2 compressed size (B),decomposed row-ordered bz2 compressed size (B),reordered bz2 compressed size (B),reordered row-based bz2 compressed size (B),standard bz2 compressed size (B),standard bz2 compression ratio,decomposed bz2 compression ratio,decomposed row-ordered bz2 compression ratio,reordered bz2 compression ratio,reordered row-based bz2 compression ratio,WE,entropy word,entropy list,max rep,unique ratio
hdr_palermo_f32,843454588,4,210863647,"( (2,0,1,3,), )",-1,144519954,146884498,144519954,146884498,144531710,5.835775332624238,5.836250044751606,5.742298196777716,5.836250044751606,5.742298196777716,3.8829975276221873,9.339189132243394,"(3.8829975276221873,)","(76,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (3,1,), (2,), (0,), )",-1,148009402,146885170,148018254,146891800,144531710,5.835775332624238,5.698655467846563,5.74227192574989,5.698314668675932,5.742012746797302,2.9359018810845523,9.339189132243394,"(1.9946190171562126,7.754369490025784,-0.0,)","(39,31,210863647,)","(2.1340805131763654e-08,1.1571458782556293e-06,4.742401140391923e-09,)"
hdr_palermo_f32,843454588,4,210863647,"( (3,2,0,1,), )",-1,141365325,146899551,141365325,146899551,144531710,5.835775332624238,5.966488514775459,5.741709775545877,5.966488514775459,5.741709775545877,3.882997527622188,9.339189132243394,"(3.882997527622188,)","(79,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,), (3,), (2,0,), )",-1,147730723,146885014,147737397,146897381,144531710,5.835775332624238,5.709405402422623,5.742278024359925,5.709147481459958,5.741794593329067,2.9171476198448296,9.339189132243394,"(-0.0,1.9893087482133431,4.839640865582988,)","(210863647,4367,41,)","(4.742401140391923e-09,4.268161026352731e-08,5.785729391278147e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,3,0,2,), )",-1,141496119,146886112,141496119,146886112,144531710,5.835775332624238,5.9609733041511905,5.742235099803037,5.9609733041511905,5.742235099803037,3.882997527622188,9.339189132243394,"(3.882997527622188,)","(79,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,), (1,), (3,2,), )",-1,139245714,146899857,139243286,146891487,144531710,5.835775332624238,6.057310948902887,5.741697815267444,6.057416570878685,5.74202498201955,2.9040514865355673,9.339189132243394,"(-0.0,-0.0,5.808102973071135,)","(210863647,210863647,39,)","(4.742401140391923e-09,4.742401140391923e-09,5.785729391278147e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,3,2,0,), )",-1,141364629,146897381,141364629,146897381,144531710,5.835775332624238,5.966517890412318,5.741794593329067,5.966517890412318,5.741794593329067,3.882997527622188,9.339189132243394,"(3.882997527622188,)","(79,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (2,), (0,3,1,), )",-1,148002033,146884182,148002019,146883742,144531710,5.835775332624238,5.698939203085136,5.742310550498896,5.698939742166625,5.742327751971351,3.1246228508279854,9.339189132243394,"(7.754369490025784,1.5813739710953856,)","(31,59,)","(1.1571458782556293e-06,1.422720342117577e-08,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,), (3,1,2,), )",-1,140341375,146891768,140344754,146886112,144531710,5.835775332624238,6.010020836691959,5.742013997680251,6.009876136873631,5.742235099803037,3.573995273775465,9.339189132243394,"(-0.0,4.76532703170062,)","(210863647,59,)","(4.742401140391923e-09,3.8571529275187643e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,), (2,), (0,3,), )",-1,148009430,146884223,148013138,146888809,144531710,5.835775332624238,5.698654389791245,5.742308947639666,5.698511628069125,5.742129667618178,2.9359018810845523,9.339189132243394,"(-0.0,7.754369490025784,1.9946190171562126,)","(210863647,31,39,)","(4.742401140391923e-09,1.1571458782556293e-06,2.1340805131763654e-08,)"
hdr_palermo_f32,843454588,4,210863647,"( (3,1,), (2,0,), )",-1,148854992,146885051,148853986,146891800,144531710,5.835775332624238,5.666283519735771,5.742276577893553,5.666321814183733,5.742012746797302,3.4171299413696,9.339189132243394,"(1.9946190171562126,4.839640865582988,)","(39,41,)","(2.1340805131763654e-08,5.785729391278147e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,), (1,3,2,), )",-1,140327356,146897349,140327220,146891487,144531710,5.835775332624238,6.010621250499439,5.741795844116969,6.010627075773325,5.74202498201955,3.5739952737754646,9.339189132243394,"(-0.0,4.765327031700619,)","(210863647,59,)","(4.742401140391923e-09,3.8571529275187643e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,1,), (2,), (3,), )",-1,146885114,146885114,146893037,146893037,144531710,5.835775332624238,5.742274114993028,5.742274114993028,5.741964392771047,5.741964392771047,2.435919559559782,9.339189132243394,"(-0.0,7.754369490025784,1.9893087482133431,)","(421727294,31,4367,)","(2.3712005701959617e-09,1.1571458782556293e-06,4.268161026352731e-08,)"
hdr_palermo_f32,843454588,4,210863647,"( (3,1,), (0,2,), )",-1,148855448,146889108,148853973,146887725,144531710,5.835775332624238,5.666266161786702,5.742117979230972,5.666322309045792,5.742172043307226,3.4171299413695997,9.339189132243394,"(1.9946190171562126,4.839640865582987,)","(39,41,)","(2.1340805131763654e-08,5.785729391278147e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (2,0,), (1,), (3,), )",-1,147730723,146885014,147731083,146884498,144531710,5.835775332624238,5.709405402422623,5.742278024359925,5.709391489399695,5.742298196777716,2.9171476198448296,9.339189132243394,"(4.839640865582988,-0.0,1.9893087482133431,)","(41,210863647,4367,)","(5.785729391278147e-07,4.742401140391923e-09,4.268161026352731e-08,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,), (2,), (3,1,), )",-1,148009402,146885170,148013169,146894534,144531710,5.835775332624238,5.698655467846563,5.74227192574989,5.698510434568156,5.74190587649776,2.9359018810845523,9.339189132243394,"(-0.0,7.754369490025784,1.9946190171562126,)","(210863647,31,39,)","(4.742401140391923e-09,1.1571458782556293e-06,2.1340805131763654e-08,)"
hdr_palermo_f32,843454588,4,210863647,"( (0,1,), (3,2,), )",-1,139245695,146899838,139243286,146891487,144531710,5.835775332624238,6.0573117754196995,5.741698557897661,6.057416570878685,5.74202498201955,2.9040514865355673,9.339189132243394,"(-0.0,5.808102973071135,)","(421727294,39,)","(2.3712005701959617e-09,5.785729391278147e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (2,1,3,0,), )",-1,144667011,146883742,144667011,146883742,144531710,5.835775332624238,5.830317376226153,5.742327751971351,5.830317376226153,5.742327751971351,3.8829975276221873,9.339189132243394,"(3.8829975276221873,)","(77,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (1,2,3,0,), )",-1,144531774,146894534,144531774,146894534,144531710,5.835775332624238,5.835772748489201,5.74190587649776,5.835772748489201,5.74190587649776,3.8829975276221873,9.339189132243394,"(3.8829975276221873,)","(78,)","(2.8928646956390734e-07,)"
hdr_palermo_f32,843454588,4,210863647,"( (2,0,), (1,3,), )",-1,148855020,146884104,148854526,146884498,144531710,5.835775332624238,5.666282453893729,5.742313599843316,5.666301258451489,5.742298196777716,3.4171299413696,9.339189132243394,"(4.839640865582988,1.9946190171562126,)","(41,39,)","(5.785729391278147e-07,2.1340805131763654e-08,)"
