Dataset,FeatureScenario,Metric,BestMetricValue,DecomposedRatio,k,config
tpcds_web_f32,Entropy,CalinskiHarabasz,64.03453692850465,1.152484254353745,3,"(2,3)|(1)|(4)"
tpcds_web_f32,Entropy,GapStatistic,-0.2788561043564803,1.152484254353745,3,"(2,3)|(1)|(4)"
tpcds_web_f32,Frequency,Silhouette,0.420199014107035,1.1559858774923626,2,"(1,2,3)|(4)"
tpcds_web_f32,Frequency,DaviesBouldin,0.0968634434485768,1.152484254353745,3,"(2,3)|(1)|(4)"
tpcds_web_f32,Frequency,CalinskiHarabasz,61.97074424928849,1.152484254353745,3,"(2,3)|(1)|(4)"
tpcds_web_f32,Frequency,GapStatistic,-0.5442819179027971,1.152484254353745,3,"(2,3)|(1)|(4)"
tpch_lineitem_f32,All_Features,Silhouette,0.2377205499297477,1.6329205135813891,2,"(1,2,3)|(4)"
tpch_lineitem_f32,All_Features,DaviesBouldin,0.2496654907305098,1.4845265611804894,3,"(1,2)|(3)|(4)"
tpch_lineitem_f32,All_Features,CalinskiHarabasz,8.195028028904135,1.4845265611804894,3,"(1,2)|(3)|(4)"
tpch_lineitem_f32,All_Features,GapStatistic,-0.0780139451762339,1.6329205135813891,2,"(1,2,3)|(4)"
tpch_lineitem_f32,Entropy,Silhouette,0.2376815869021111,1.6329205135813891,2,"(1,2,3)|(4)"
tpch_lineitem_f32,Entropy,DaviesBouldin,0.2495661413558523,1.4845265611804894,3,"(1,2)|(3)|(4)"
tpch_lineitem_f32,Entropy,CalinskiHarabasz,8.200740248997965,1.4845265611804894,3,"(1,2)|(3)|(4)"
tpch_lineitem_f32,Entropy,GapStatistic,-0.5228998560730156,1.6329205135813891,2,"(1,2,3)|(4)"
tpch_lineitem_f32,Frequency,Silhouette,0.644440059120736,1.5333287420759834,2,"(1,2,4)|(3)"
tpch_lineitem_f32,Frequency,DaviesBouldin,0.0708944947010295,1.5333287420759834,2,"(1,2,4)|(3)"
tpch_lineitem_f32,Frequency,CalinskiHarabasz,76.14230876498422,1.4845265611804894,3,"(1,2)|(4)|(3)"
tpch_lineitem_f32,Frequency,GapStatistic,0.5008624164488351,1.5333287420759834,2,"(1,2,4)|(3)"
ts_gas_f32,All_Features,Silhouette,0.6152304346036875,1.8558430915465147,2,"(1,2,3)|(4)"
ts_gas_f32,All_Features,DaviesBouldin,0.0028983285526959,1.7016666334859916,3,"(1,2)|(3)|(4)"
ts_gas_f32,All_Features,CalinskiHarabasz,189304.1146130336,1.7016666334859916,3,"(1,2)|(3)|(4)"
ts_gas_f32,All_Features,GapStatistic,4.763079756021172,1.7016666334859916,3,"(1,2)|(3)|(4)"
ts_gas_f32,Entropy,Silhouette,0.7463136098307395,1.8558430915465147,2,"(1,2,3)|(4)"
ts_gas_f32,Entropy,DaviesBouldin,0.0027859298334486,1.8558430915465147,2,"(1,2,3)|(4)"
ts_gas_f32,Entropy,CalinskiHarabasz,152740.71852037864,1.6498782463191966,3,"(1,3)|(2)|(4)"
ts_gas_f32,Entropy,GapStatistic,3.854797589264961,1.8558430915465147,2,"(1,2,3)|(4)"
ts_gas_f32,Frequency,Silhouette,0.7421603694411585,1.8558430915465147,2,"(1,2,3)|(4)"
ts_gas_f32,Frequency,DaviesBouldin,0.0061749042502716,1.8558430915465147,2,"(1,2,3)|(4)"
ts_gas_f32,Frequency,CalinskiHarabasz,60373.48868525989,1.7016666334859916,3,"(1,2)|(3)|(4)"
