Dataset,FeatureScenario,Metric,BestMetricValue,DecomposedRatio,k,config
turbulence_f32,Frequency,GapStatistic,8.35623125257095,1.2521110070145,3,"(1,2)|(3)|(4)"
wave_f32,All_Features,Silhouette,0.727175743748774,1.40339042678822,2,"(1,2,3)|(4)"
wave_f32,All_Features,DaviesBouldin,0.0040787556334369,1.80819458707141,3,"(1,2)|(3)|(4)"
wave_f32,All_Features,CalinskiHarabasz,2577462.27899679,1.80819458707141,3,"(1,2)|(3)|(4)"
wave_f32,All_Features,GapStatistic,5.9890923927094,1.80819458707141,3,"(1,2)|(3)|(4)"
wave_f32,Entropy,Silhouette,0.747297931550654,1.40339042678822,2,"(1,2,3)|(4)"
wave_f32,Entropy,DaviesBouldin,4.54E-05,1.80819458707141,3,"(1,2)|(3)|(4)"
wave_f32,Entropy,CalinskiHarabasz,1397460363765.19,1.80819458707141,3,"(1,2)|(3)|(4)"
wave_f32,Entropy,GapStatistic,11.5576706146971,1.80819458707141,3,"(1,2)|(3)|(4)"
wave_f32,Frequency,Silhouette,0.732178549818168,1.40339042678822,2,"(1,2,3)|(4)"
wave_f32,Frequency,DaviesBouldin,0.0014932483121452,1.80819458707141,3,"(1,2)|(3)|(4)"
wave_f32,Frequency,CalinskiHarabasz,31003708.812926,1.80819458707141,3,"(1,2)|(3)|(4)"
wave_f32,Frequency,GapStatistic,6.09250310107002,1.80819458707141,3,"(1,2)|(3)|(4)"
num_control_f64,All_Features,Silhouette,0.845135718377655,1.13272991137685,2,"(1,2,3,4,5,6,7)|(8)"
num_control_f64,All_Features,DaviesBouldin,0.0229963199520175,1.13272991137685,2,"(1,2,3,4,5,6,7)|(8)"
num_control_f64,All_Features,CalinskiHarabasz,59778.8491407344,1.14693149761681,7,"(1,2)|(3)|(6)|(4)|(5)|(7)|(8)"
num_control_f64,All_Features,GapStatistic,4.05201285930881,1.14693149761681,7,"(1,2)|(3)|(6)|(4)|(5)|(7)|(8)"
num_control_f64,Entropy,Silhouette,0.872797900797624,1.13272991137685,2,"(1,2,3,4,5,6,7)|(8)"
num_control_f64,Entropy,DaviesBouldin,0.0009302037737795,1.14767484502299,3,"(1,2,3,4,5,6)|(7)|(8)"
num_control_f64,Entropy,CalinskiHarabasz,155031190726.089,1.14694024785857,7,"(1)|(2)|(3,4)|(5)|(6)|(7)|(8)"
num_control_f64,Entropy,GapStatistic,9.56922071572196,1.14747993635251,4,"(1,2,3,4,5)|(6)|(7)|(8)"
num_control_f64,Frequency,Silhouette,0.866756101800896,1.13272991137685,2,"(1,2,3,4,5,6,7)|(8)"
num_control_f64,Frequency,DaviesBouldin,0.0031745653321614,1.14767484502299,3,"(1,2,3,4,5,6)|(7)|(8)"
num_control_f64,Frequency,CalinskiHarabasz,328289176.932596,1.14694024785857,7,"(1)|(2)|(3,4)|(5)|(6)|(7)|(8)"
num_control_f64,Frequency,GapStatistic,7.21959067450837,1.14747993635251,4,"(1,2,3,4,5)|(6)|(7)|(8)"
