dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed snappy compressed size (B),decomposed row-ordered snappy compressed size (B),reordered snappy compressed size (B),reordered row-based snappy compressed size (B),standard snappy compressed size (B),standard snappy compression ratio,decomposed snappy compression ratio,decomposed row-ordered snappy compression ratio,reordered snappy compression ratio,reordered row-based snappy compression ratio,WE,entropy word,entropy list,max rep,unique ratio
solar_wind_f32,423980532,4,105995133,"( (0,), (1,), (2,), (3,), )",-1,348673003,348673003,348684930,348684930,366740424,1.1560779893737594,1.2159832517919376,1.2159832517919376,1.2159416582758538,1.2159416582758538,5.548477292494954,14.055260454263976,"(4.713662798439065,6.07847427235213,7.910063979760233,3.4917081194283854,)","(6,6,4,12,)","(7.736204265152439e-07,2.4152052339988102e-06,2.4152052339988102e-06,2.2642549068738846e-07,)"
solar_wind_f32,423980532,4,105995133,"( (0,), (3,), (2,1,), )",-1,348518640,348684930,348524628,348694108,366740424,1.1560779893737594,1.2165218250593426,1.2159416582758538,1.2165009240035685,1.2159096533974127,5.721930374013265,14.055260454263976,"(4.713662798439065,3.4917081194283854,7.3411752890928055,)","(6,12,8,)","(7.736204265152439e-07,2.2642549068738846e-07,1.2076026169994051e-06,)"
solar_wind_f32,423980532,4,105995133,"( (1,), (3,0,2,), )",-1,402867030,348678708,402867844,348693037,366740424,1.1560779893737594,1.0524081158986875,1.2159633561565222,1.0524059894936664,1.2159133880267303,6.502536791567746,14.055260454263976,"(6.07847427235213,6.643890964639617,)","(6,11,)","(2.4152052339988102e-06,8.050684113329367e-07,)"
solar_wind_f32,423980532,4,105995133,"( (0,2,1,), (3,), )",-1,342201408,348684668,342202062,348685367,366740424,1.1560779893737594,1.2389795076471457,1.2159425719286288,1.2389771397695435,1.2159401343618759,6.098220288428737,14.055260454263976,"(6.967057678095522,3.4917081194283854,)","(12,12,)","(8.050684113329367e-07,2.2642549068738846e-07,)"
solar_wind_f32,423980532,4,105995133,"( (2,1,0,3,), )",-1,362884997,348689609,362884997,348689609,366740424,1.1560779893737594,1.1683605977240221,1.2159253417844178,1.1683605977240221,1.2159253417844178,6.771888676553711,14.055260454263976,"(6.771888676553711,)","(12,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (0,2,3,1,), )",-1,375935906,348689458,375935906,348689458,366740424,1.1560779893737594,1.1278000457875923,1.2159258683409924,1.1278000457875923,1.2159258683409924,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(13,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (1,2,0,3,), )",-1,364059360,348689957,364059360,348689957,366740424,1.1560779893737594,1.1645917632772853,1.2159241282650421,1.1645917632772853,1.2159241282650421,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(13,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (0,1,2,3,), )",-1,366740424,348684930,366740424,348684930,366740424,1.1560779893737594,1.1560779893737594,1.2159416582758538,1.1560779893737594,1.2159416582758538,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(14,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (1,0,), (2,3,), )",-1,377086860,348682946,377063067,348685261,366740424,1.1560779893737594,1.1243577461171679,1.2159485769630958,1.1244286940465584,1.2159405040065632,6.225517495671829,14.055260454263976,"(5.902882292764739,6.548152698578919,)","(10,6,)","(1.2076026169994051e-06,1.2076026169994051e-06,)"
solar_wind_f32,423980532,4,105995133,"( (3,1,0,), (2,), )",-1,361099269,348682701,361108016,348700349,366740424,1.1560779893737594,1.1741384389232867,1.2159494313427381,1.1741099981563412,1.2158878911818927,6.402340537573227,14.055260454263976,"(5.899766056844225,7.910063979760233,)","(11,4,)","(8.050684113329367e-07,2.4152052339988102e-06,)"
solar_wind_f32,423980532,4,105995133,"( (2,3,1,), (0,), )",-1,420092702,348676944,420097641,348682040,366740424,1.1560779893737594,1.0092546954076818,1.2159695078662844,1.009242829811558,1.2159517364301298,6.293585193565557,14.055260454263976,"(6.820225991941053,4.713662798439065,)","(10,6,)","(8.050684113329367e-07,7.736204265152439e-07,)"
solar_wind_f32,423980532,4,105995133,"( (1,), (0,2,), (3,), )",-1,348480529,348679132,348501388,348685261,366740424,1.1560779893737594,1.2166548679682474,1.215961877523545,1.2165820470132531,1.2159405040065632,5.9145610269306905,14.055260454263976,"(6.07847427235213,7.044030857971123,3.4917081194283854,)","(6,8,12,)","(2.4152052339988102e-06,1.2076026169994051e-06,2.2642549068738846e-07,)"
solar_wind_f32,423980532,4,105995133,"( (1,3,0,), (2,), )",-1,386369326,348675389,386378076,348693037,366740424,1.1560779893737594,1.0973452173064069,1.2159749307686296,1.097320366593471,1.2159133880267303,6.402340537573227,14.055260454263976,"(5.899766056844225,7.910063979760233,)","(10,4,)","(8.050684113329367e-07,2.4152052339988102e-06,)"
solar_wind_f32,423980532,4,105995133,"( (1,0,), (2,), (3,), )",-1,308095714,348681774,308099161,348685261,366740424,1.1560779893737594,1.3761325222459926,1.2159526640471894,1.3761171261352445,1.2159405040065632,5.801884171179524,14.055260454263976,"(5.902882292764739,7.910063979760233,3.4917081194283854,)","(10,4,12,)","(1.2076026169994051e-06,2.4152052339988102e-06,2.2642549068738846e-07,)"
solar_wind_f32,423980532,4,105995133,"( (2,0,1,3,), )",-1,364573065,348685296,364573065,348685296,366740424,1.1560779893737594,1.1629507846390132,1.215940381954047,1.1629507846390132,1.215940381954047,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(12,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (3,1,), (2,), (0,), )",-1,412027204,348678721,412035049,348689301,366740424,1.1560779893737594,1.0290110164667672,1.2159633108210237,1.028991424464961,1.2159264158208285,5.985177481200779,14.055260454263976,"(5.658491573301909,7.910063979760233,4.713662798439065,)","(7,4,6,)","(1.2076026169994051e-06,2.4152052339988102e-06,7.736204265152439e-07,)"
solar_wind_f32,423980532,4,105995133,"( (3,2,0,1,), )",-1,362869527,348695861,362869527,348695861,366740424,1.1560779893737594,1.1684104077441586,1.215903540650286,1.1684104077441586,1.215903540650286,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(15,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (1,), (3,), (2,0,), )",-1,348489090,348681773,348494031,348682013,366740424,1.1560779893737594,1.2166249795653574,1.2159526675344743,1.2166077300761573,1.215951830586684,5.9145610269306905,14.055260454263976,"(6.07847427235213,3.4917081194283854,7.044030857971123,)","(6,12,8,)","(2.4152052339988102e-06,2.2642549068738846e-07,1.2076026169994051e-06,)"
solar_wind_f32,423980532,4,105995133,"( (1,3,0,2,), )",-1,378420252,348693037,378420252,348693037,366740424,1.1560779893737594,1.1203959876861982,1.2159133880267303,1.1203959876861982,1.2159133880267303,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(14,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (0,), (1,), (3,2,), )",-1,417164885,348679107,417202269,348689038,366740424,1.1560779893737594,1.0163380170409118,1.2159619647069935,1.0162469466339359,1.2159273329378366,5.972110616987258,14.055260454263976,"(4.713662798439065,6.07847427235213,6.548152698578919,)","(6,6,7,)","(7.736204265152439e-07,2.4152052339988102e-06,1.2076026169994051e-06,)"
solar_wind_f32,423980532,4,105995133,"( (1,3,2,0,), )",-1,377755250,348682013,377755250,348682013,366740424,1.1560779893737594,1.1223683377001379,1.215951830586684,1.1223683377001379,1.215951830586684,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(14,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (2,), (0,3,1,), )",-1,384394813,348676628,384388583,348691803,366740424,1.1560779893737594,1.1029819281146231,1.2159706098798224,1.1029998047574685,1.2159176910734548,6.402340537573227,14.055260454263976,"(7.910063979760233,5.899766056844225,)","(4,10,)","(2.4152052339988102e-06,8.050684113329367e-07,)"
solar_wind_f32,423980532,4,105995133,"( (0,), (3,1,2,), )",-1,407675576,348684202,407676193,348694276,366740424,1.1560779893737594,1.0399949296938014,1.21594419697856,1.039993355707185,1.2159090675752877,6.293585193565557,14.055260454263976,"(4.713662798439065,6.820225991941053,)","(6,11,)","(7.736204265152439e-07,8.050684113329367e-07,)"
solar_wind_f32,423980532,4,105995133,"( (1,), (2,), (0,3,), )",-1,396370894,348673859,396383332,348689957,366740424,1.1560779893737594,1.0696560681370313,1.215980266533259,1.069622503703057,1.2159241282650421,6.01440685225175,14.055260454263976,"(6.07847427235213,7.910063979760233,5.034544578447319,)","(6,4,7,)","(2.4152052339988102e-06,2.4152052339988102e-06,4.575681790974308e-07,)"
solar_wind_f32,423980532,4,105995133,"( (3,1,), (2,0,), )",-1,411843291,348687491,411847067,348689301,366740424,1.1560779893737594,1.029470532275831,1.2159327275666452,1.0294610936248334,1.2159264158208285,6.351261215636516,14.055260454263976,"(5.658491573301909,7.044030857971123,)","(7,8,)","(1.2076026169994051e-06,1.2076026169994051e-06,)"
solar_wind_f32,423980532,4,105995133,"( (0,), (1,3,2,), )",-1,419843610,348676914,419852100,348689038,366740424,1.1560779893737594,1.0098534833006032,1.215969612487737,1.0098330626427734,1.2159273329378366,6.293585193565557,14.055260454263976,"(4.713662798439065,6.8202259919410535,)","(6,10,)","(7.736204265152439e-07,8.050684113329367e-07,)"
solar_wind_f32,423980532,4,105995133,"( (0,1,), (2,), (3,), )",-1,308696009,348678750,308699456,348684930,366740424,1.1560779893737594,1.3734564738088337,1.2159632096880009,1.3734411375185578,1.2159416582758538,5.801884171179523,14.055260454263976,"(5.902882292764738,7.910063979760233,3.4917081194283854,)","(11,4,12,)","(1.2076026169994051e-06,2.4152052339988102e-06,2.2642549068738846e-07,)"
solar_wind_f32,423980532,4,105995133,"( (3,1,), (0,2,), )",-1,411834730,348684850,411845951,348700349,366740424,1.1560779893737594,1.0294919323584002,1.2159419372536546,1.0294638832081173,1.2158878911818927,6.351261215636516,14.055260454263976,"(5.658491573301909,7.044030857971123,)","(7,8,)","(1.2076026169994051e-06,1.2076026169994051e-06,)"
solar_wind_f32,423980532,4,105995133,"( (2,0,), (1,), (3,), )",-1,348489090,348681773,348495325,348685296,366740424,1.1560779893737594,1.2166249795653574,1.2159526675344743,1.2166032126829822,1.215940381954047,5.9145610269306905,14.055260454263976,"(7.044030857971123,6.07847427235213,3.4917081194283854,)","(8,6,12,)","(1.2076026169994051e-06,2.4152052339988102e-06,2.2642549068738846e-07,)"
solar_wind_f32,423980532,4,105995133,"( (0,), (2,), (3,1,), )",-1,412027204,348678721,412033611,348689458,366740424,1.1560779893737594,1.0290110164667672,1.2159633108210237,1.0289950156517693,1.2159258683409924,5.985177481200779,14.055260454263976,"(4.713662798439065,7.910063979760233,5.658491573301909,)","(6,4,7,)","(7.736204265152439e-07,2.4152052339988102e-06,1.2076026169994051e-06,)"
solar_wind_f32,423980532,4,105995133,"( (0,1,), (3,2,), )",-1,377187891,348684854,377214314,348689038,366740424,1.1560779893737594,1.1240565832480556,1.2159419233047617,1.123977845655136,1.2159273329378366,6.225517495671829,14.055260454263976,"(5.902882292764738,6.548152698578919,)","(11,7,)","(1.2076026169994051e-06,1.2076026169994051e-06,)"
solar_wind_f32,423980532,4,105995133,"( (2,1,3,0,), )",-1,372217105,348691056,372217105,348691056,366740424,1.1560779893737594,1.1390678351549697,1.215920295930963,1.1390678351549697,1.215920295930963,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(13,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (1,2,3,0,), )",-1,374919055,348691620,374919055,348691620,366740424,1.1560779893737594,1.1308588516526588,1.2159183292102058,1.1308588516526588,1.2159183292102058,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(13,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (2,0,), (1,3,), )",-1,412755654,348682945,412754729,348685296,366740424,1.1560779893737594,1.027194970901598,1.2159485804503574,1.0271972728869692,1.215940381954047,6.351261215636515,14.055260454263976,"(7.044030857971123,5.658491573301907,)","(8,7,)","(1.2076026169994051e-06,1.2076026169994051e-06,)"
solar_wind_f32,423980532,4,105995133,"( (3,2,1,0,), )",-1,361665689,348689739,361665689,348689739,366740424,1.1560779893737594,1.1722995708337707,1.2159248884579308,1.1722995708337707,1.2159248884579308,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(15,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (3,1,0,2,), )",-1,366827304,348700349,366827304,348700349,366740424,1.1560779893737594,1.1558041819046272,1.2158878911818927,1.1558041819046272,1.2158878911818927,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(15,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (2,3,), (1,), (0,), )",-1,417664149,348674175,417672023,348682040,366740424,1.1560779893737594,1.015123115103662,1.2159791645022175,1.0151039778884112,1.2159517364301298,5.972110616987258,14.055260454263976,"(6.548152698578919,6.07847427235213,4.713662798439065,)","(6,6,6,)","(1.2076026169994051e-06,2.4152052339988102e-06,7.736204265152439e-07,)"
solar_wind_f32,423980532,4,105995133,"( (1,0,3,2,), )",-1,377202390,348691982,377202390,348691982,366740424,1.1560779893737594,1.1240133764794014,1.2159170668856962,1.1240133764794014,1.2159170668856962,6.771888676553712,14.055260454263976,"(6.771888676553712,)","(14,)","(6.038013084997026e-07,)"
solar_wind_f32,423980532,4,105995133,"( (1,), (3,2,0,), )",-1,403733923,348683087,403728036,348682013,366740424,1.1560779893737594,1.0501483968687961,1.215948085259438,1.050163709710762,1.215951830586684,6.502536791567746,14.055260454263976,"(6.07847427235213,6.643890964639617,)","(6,11,)","(2.4152052339988102e-06,8.050684113329367e-07,)"
solar_wind_f32,423980532,4,105995133,"( (2,0,1,), (3,), )",-1,338879949,348684597,338880579,348685296,366740424,1.1560779893737594,1.2511230990535824,1.2159428195217927,1.2511207731381975,1.215940381954047,6.098220288428736,14.055260454263976,"(6.967057678095521,3.4917081194283854,)","(12,12,)","(8.050684113329367e-07,2.2642549068738846e-07,)"
